"setting_index","replication","seed","B","setting"
9,141,785872055,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,142,475057056,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,142,85052056,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,142,475057056,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,142,85052056,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,142,475057056,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,142,85052056,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,142,785872056,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,142,785872056,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,142,785872056,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,143,475057057,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,143,85052057,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,143,475057057,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,143,85052057,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,143,475057057,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,143,85052057,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,143,785872057,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,143,785872057,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,143,785872057,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,144,475057058,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,144,85052058,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,144,475057058,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,144,85052058,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,144,475057058,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,144,85052058,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,144,785872058,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,144,785872058,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,144,785872058,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,145,475057059,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,145,85052059,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,145,475057059,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,145,85052059,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,145,475057059,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,145,85052059,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,145,785872059,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,145,785872059,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,145,785872059,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,146,475057060,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,146,85052060,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,146,475057060,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,146,85052060,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,146,475057060,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,146,85052060,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,146,785872060,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,146,785872060,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,146,785872060,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,147,475057061,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,147,85052061,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,147,475057061,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,147,85052061,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,147,475057061,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,147,85052061,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,147,785872061,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,147,785872061,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,147,785872061,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,148,475057062,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,148,85052062,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,148,475057062,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,148,85052062,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,148,475057062,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,148,85052062,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,148,785872062,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,148,785872062,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,148,785872062,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,149,475057063,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,149,85052063,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,149,475057063,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,149,85052063,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,149,475057063,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,149,85052063,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,149,785872063,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,149,785872063,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,149,785872063,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,150,475057064,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,150,85052064,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,150,475057064,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,150,85052064,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,150,475057064,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,150,85052064,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,150,785872064,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,150,785872064,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,150,785872064,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,151,475057065,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,151,85052065,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,151,475057065,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,151,85052065,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,151,475057065,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,151,85052065,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,151,785872065,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,151,785872065,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,151,785872065,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,152,475057066,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,152,85052066,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,152,475057066,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,152,85052066,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,152,475057066,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,152,85052066,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,152,785872066,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,152,785872066,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,152,785872066,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,153,475057067,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,153,85052067,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,153,475057067,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,153,85052067,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,153,475057067,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,153,85052067,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,153,785872067,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,153,785872067,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,153,785872067,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,154,475057068,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,154,85052068,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,154,475057068,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,154,85052068,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,154,475057068,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,154,85052068,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,154,785872068,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,154,785872068,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,154,785872068,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,155,475057069,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,155,85052069,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,155,475057069,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,155,85052069,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,155,475057069,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,155,85052069,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,155,785872069,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,155,785872069,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,155,785872069,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,156,475057070,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,156,85052070,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,156,475057070,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,156,85052070,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,156,475057070,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,156,85052070,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,156,785872070,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,156,785872070,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,156,785872070,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,157,475057071,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,157,85052071,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,157,475057071,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,157,85052071,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,157,475057071,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,157,85052071,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,157,785872071,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,157,785872071,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,157,785872071,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,158,475057072,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,158,85052072,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,158,475057072,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,158,85052072,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,158,475057072,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,158,85052072,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,158,785872072,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,158,785872072,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,158,785872072,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,159,475057073,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,159,85052073,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,159,475057073,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,159,85052073,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,159,475057073,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,159,85052073,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,159,785872073,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,159,785872073,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,159,785872073,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,160,475057074,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,160,85052074,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,160,475057074,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,160,85052074,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,160,475057074,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,160,85052074,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,160,785872074,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,160,785872074,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,160,785872074,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,161,475057075,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,161,85052075,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,161,475057075,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,161,85052075,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,161,475057075,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,161,85052075,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,161,785872075,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,161,785872075,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,161,785872075,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,162,475057076,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,162,85052076,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,162,475057076,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,162,85052076,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,162,475057076,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,162,85052076,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,162,785872076,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,162,785872076,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,162,785872076,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,163,475057077,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,163,85052077,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,163,475057077,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,163,85052077,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,163,475057077,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,163,85052077,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,163,785872077,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,163,785872077,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,163,785872077,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,164,475057078,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,164,85052078,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,164,475057078,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,164,85052078,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,164,475057078,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,164,85052078,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,164,785872078,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,164,785872078,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,164,785872078,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,165,475057079,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,165,85052079,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,165,475057079,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,165,85052079,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,165,475057079,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,165,85052079,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,165,785872079,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,165,785872079,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,165,785872079,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,166,475057080,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,166,85052080,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,166,475057080,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,166,85052080,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,166,475057080,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,166,85052080,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,166,785872080,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,166,785872080,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,166,785872080,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,167,475057081,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,167,85052081,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,167,475057081,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,167,85052081,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,167,475057081,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,167,85052081,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,167,785872081,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,167,785872081,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,167,785872081,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,168,475057082,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,168,85052082,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,168,475057082,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,168,85052082,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,168,475057082,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,168,85052082,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,168,785872082,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,168,785872082,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,168,785872082,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,169,475057083,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,169,85052083,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,169,475057083,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,169,85052083,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,169,475057083,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,169,85052083,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,169,785872083,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,169,785872083,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,169,785872083,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,170,475057084,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,170,85052084,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,170,475057084,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,170,85052084,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,170,475057084,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,170,85052084,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,170,785872084,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,170,785872084,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,170,785872084,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,171,475057085,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,171,85052085,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,171,475057085,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,171,85052085,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,171,475057085,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,171,85052085,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,171,785872085,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,171,785872085,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,171,785872085,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,172,475057086,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,172,85052086,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,172,475057086,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,172,85052086,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,172,475057086,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,172,85052086,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,172,785872086,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,172,785872086,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,172,785872086,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,173,475057087,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,173,85052087,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,173,475057087,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,173,85052087,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,173,475057087,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,173,85052087,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,173,785872087,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,173,785872087,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,173,785872087,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,174,475057088,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,174,85052088,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,174,475057088,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,174,85052088,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,174,475057088,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,174,85052088,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,174,785872088,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,174,785872088,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,174,785872088,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,175,475057089,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,175,85052089,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,175,475057089,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,175,85052089,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,175,475057089,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,175,85052089,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,175,785872089,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,175,785872089,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,175,785872089,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,176,475057090,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
2,176,85052090,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_intercept"
3,176,475057090,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_ridge"
4,176,85052090,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_ridge"
5,176,475057090,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_lasso"
6,176,85052090,0,"s1_n500_nonprognostic_rho0_g1_k0_dictionary_lasso"
7,176,785872090,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_intercept"
8,176,785872090,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_ridge"
9,176,785872090,0,"s6_n250_nonprognostic_rho0_g1_k0_dictionary_lasso"
1,177,475057091,0,"s1_n200_nonprognostic_rho0_g1_k0_dictionary_intercept"
